IPL Edition,Date,Time,Stadium,City,Match Details,Team 1,Team 2,Team Bowling,Total Runs Conceeded,Total Wickets Taken,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2011,2011-05-16,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Deccan Chargers, 62nd match",Pune Warriors,Deccan Chargers,Pune Warriors Innings,138,4,Bhuvneshwar Kumar,2.0,0.0,10.0,0.0,0.0,0.0,5.0
2011,2011-05-16,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Deccan Chargers, 62nd match",Pune Warriors,Deccan Chargers,Pune Warriors Innings,138,4,Wayne Parnell,3.2,0.0,27.0,1.0,0.0,3.0,8.44
2011,2011-05-16,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Deccan Chargers, 62nd match",Pune Warriors,Deccan Chargers,Pune Warriors Innings,138,4,Rahul Sharma,4.0,0.0,25.0,2.0,0.0,1.0,6.25
2011,2011-05-16,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Deccan Chargers, 62nd match",Pune Warriors,Deccan Chargers,Pune Warriors Innings,138,4,Mitchell Marsh,3.0,0.0,30.0,0.0,0.0,1.0,10.0
2011,2011-05-16,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Deccan Chargers, 62nd match",Pune Warriors,Deccan Chargers,Pune Warriors Innings,138,4,Yuvraj Singh,4.0,0.0,27.0,1.0,0.0,0.0,6.75
2011,2011-05-16,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Deccan Chargers, 62nd match",Pune Warriors,Deccan Chargers,Pune Warriors Innings,138,4,Mithun Manhas,3.0,0.0,19.0,0.0,0.0,0.0,6.33
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,232,2,Johan van der Wath,4.0,0.0,50.0,0.0,0.0,0.0,12.5
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,232,2,Charl Langeveldt,4.0,0.0,48.0,2.0,0.0,3.0,12.0
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,232,2,Chris Gayle,4.0,0.0,35.0,0.0,0.0,0.0,8.75
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,232,2,Sreenath Aravind,4.0,0.0,36.0,0.0,0.0,0.0,9.0
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,232,2,Abhimanyu Mithun,3.0,0.0,29.0,0.0,2.0,0.0,9.67
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,232,2,Virat Kohli,1.0,0.0,13.0,0.0,0.0,1.0,13.0
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Kings XI Punjab Innings,121,10,Praveen Kumar,3.0,1.0,11.0,0.0,0.0,0.0,3.67
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Kings XI Punjab Innings,121,10,Ryan Harris,3.0,0.0,28.0,3.0,0.0,4.0,9.33
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Kings XI Punjab Innings,121,10,Shalabh Srivastava,3.0,0.0,30.0,2.0,0.0,0.0,10.0
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Kings XI Punjab Innings,121,10,Paul Valthaty,4.0,0.0,30.0,1.0,0.0,0.0,7.5
2011,2011-05-17,08:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Royal Challengers Bangalore, 63rd match",Punjab Kings,Royal Challengers Bangalore,Kings XI Punjab Innings,121,10,Piyush Chawla,4.0,0.0,17.0,4.0,0.0,0.0,4.25
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala Innings,152,5,RP Singh,4.0,0.0,34.0,1.0,0.0,0.0,8.5
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala Innings,152,5,S Sreesanth,3.0,0.0,23.0,1.0,0.0,0.0,7.67
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala Innings,152,5,Muttiah Muralitharan,4.0,0.0,26.0,0.0,0.0,0.0,6.5
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala Innings,152,5,Brad Hodge,3.0,0.0,24.0,1.0,0.0,0.0,8.0
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala Innings,152,5,Vinay Kumar,2.0,0.0,17.0,0.0,0.0,1.0,8.5
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala Innings,152,5,Ravindra Jadeja,4.0,0.0,26.0,2.0,0.0,1.0,6.5
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings Innings,141,5,Ravichandran Ashwin,4.0,0.0,16.0,1.0,0.0,0.0,4.0
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings Innings,141,5,Doug Bollinger,4.0,0.0,38.0,1.0,0.0,3.0,9.5
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings Innings,141,5,Shadab Jakati,4.0,0.0,23.0,1.0,0.0,0.0,5.75
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings Innings,141,5,Dwayne Bravo,4.0,0.0,36.0,1.0,0.0,2.0,9.0
2011,2011-05-18,08:00 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Kochi Tuskers Kerala, 64th match",Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings Innings,141,5,Suresh Raina,4.0,0.0,26.0,0.0,0.0,2.0,6.5
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders Innings,118,7,Brett Lee,4.0,0.0,28.0,0.0,0.0,0.0,7.0
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders Innings,118,7,Yusuf Pathan,4.0,0.0,23.0,2.0,0.0,0.0,5.75
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders Innings,118,7,Iqbal Abdulla,3.0,0.0,12.0,1.0,0.0,1.0,4.0
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders Innings,118,7,Jacques Kallis,2.0,0.0,18.0,0.0,0.0,0.0,9.0
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders Innings,118,7,Shakib Al Hasan,4.0,0.0,16.0,2.0,0.0,1.0,4.0
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders Innings,118,7,Rajat Bhatia,2.0,0.0,11.0,0.0,0.0,1.0,5.5
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders Innings,118,7,Lakshmipathy Balaji,1.0,0.0,7.0,2.0,1.0,0.0,7.0
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Pune Warriors Innings,119,3,Alfonso Thomas,3.0,0.0,29.0,1.0,0.0,1.0,9.67
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Pune Warriors Innings,119,3,Wayne Parnell,4.0,0.0,27.0,1.0,0.0,1.0,6.75
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Pune Warriors Innings,119,3,Rahul Sharma,4.0,0.0,29.0,0.0,0.0,0.0,7.25
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Pune Warriors Innings,119,3,Bhuvneshwar Kumar,3.0,0.0,19.0,1.0,1.0,0.0,6.33
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Pune Warriors Innings,119,3,Yuvraj Singh,2.0,0.0,12.0,0.0,0.0,0.0,6.0
2011,2011-05-19,08:00 PM,Dr DY Patil Sports Academy,Mumbai,"Pune Warriors vs Kolkata Knight Riders, 65th match",Pune Warriors,Kolkata Knight Riders,Pune Warriors Innings,119,3,Sachin Rana,0.4,0.0,2.0,0.0,0.0,0.0,5.0
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Kings XI Punjab Innings,198,2,Praveen Kumar,3.0,0.0,26.0,0.0,0.0,1.0,8.67
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Kings XI Punjab Innings,198,2,Ryan Harris,4.0,0.0,35.0,1.0,0.0,0.0,8.75
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Kings XI Punjab Innings,198,2,Bhargav Bhatt,3.0,0.0,33.0,0.0,0.0,0.0,11.0
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Kings XI Punjab Innings,198,2,Piyush Chawla,4.0,0.0,48.0,0.0,0.0,1.0,12.0
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Kings XI Punjab Innings,198,2,Paul Valthaty,4.0,0.0,24.0,1.0,0.0,1.0,6.0
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Kings XI Punjab Innings,198,2,Ryan McLaren,2.0,0.0,24.0,0.0,0.0,0.0,12.0
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Deccan Chargers Innings,116,10,Jean-Paul Duminy,4.0,0.0,23.0,1.0,0.0,0.0,5.75
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Deccan Chargers Innings,116,10,Dale Steyn,3.0,0.0,13.0,1.0,0.0,0.0,4.33
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Deccan Chargers Innings,116,10,Anand Rajan,2.0,0.0,23.0,0.0,0.0,1.0,11.5
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Deccan Chargers Innings,116,10,Pragyan Ojha,3.0,0.0,25.0,1.0,0.0,0.0,8.33
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Deccan Chargers Innings,116,10,Daniel Christian,3.0,0.0,21.0,2.0,0.0,1.0,7.0
2011,2011-05-21,04:00 PM,Himachal Pradesh Cricket Association Stadium,Dharamsala,"Punjab Kings vs Deccan Chargers, 67th match",Punjab Kings,Deccan Chargers,Deccan Chargers Innings,116,10,Amit Mishra,4.0,1.0,9.0,4.0,0.0,0.0,2.25
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,128,8,Zaheer Khan,4.0,1.0,19.0,2.0,0.0,2.0,4.75
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,128,8,Sreenath Aravind,4.0,0.0,20.0,2.0,0.0,2.0,5.0
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,128,8,Daniel Vettori,4.0,0.0,15.0,2.0,0.0,0.0,3.75
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,128,8,Abhimanyu Mithun,4.0,0.0,35.0,1.0,0.0,1.0,8.75
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,128,8,Chris Gayle,3.0,0.0,27.0,0.0,0.0,0.0,9.0
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,128,8,Virat Kohli,1.0,0.0,8.0,1.0,0.0,1.0,8.0
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,129,2,Ravichandran Ashwin,4.0,0.0,18.0,1.0,0.0,0.0,4.5
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,129,2,Doug Bollinger,4.0,0.0,34.0,0.0,0.0,1.0,8.5
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,129,2,Dwayne Bravo,4.0,0.0,21.0,0.0,0.0,1.0,5.25
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,129,2,Suresh Raina,4.0,0.0,38.0,0.0,0.0,4.0,9.5
2011,2011-05-22,04:00 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Chennai Super Kings, 69th match",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,129,2,Albie Morkel,2.0,0.0,16.0,1.0,0.0,2.0,8.0
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians Innings,175,7,Abu Nechim,4.0,0.0,32.0,2.0,0.0,0.0,8.0
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians Innings,175,7,Lasith Malinga,4.0,0.0,23.0,0.0,0.0,1.0,5.75
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians Innings,175,7,Harbhajan Singh,3.0,0.0,26.0,0.0,0.0,1.0,8.67
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians Innings,175,7,Ray Price,3.0,0.0,33.0,0.0,0.0,0.0,11.0
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians Innings,175,7,Kieron Pollard,2.0,0.0,23.0,0.0,0.0,0.0,11.5
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians Innings,175,7,James Franklin,4.0,0.0,35.0,2.0,0.0,0.0,8.75
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders Innings,178,5,Brett Lee,4.0,0.0,37.0,0.0,0.0,2.0,9.25
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders Innings,178,5,Iqbal Abdulla,4.0,0.0,26.0,1.0,0.0,0.0,6.5
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders Innings,178,5,Shakib Al Hasan,4.0,0.0,26.0,0.0,0.0,2.0,6.5
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders Innings,178,5,Lakshmipathy Balaji,3.0,0.0,51.0,1.0,0.0,2.0,17.0
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders Innings,178,5,Yusuf Pathan,1.0,0.0,7.0,0.0,0.0,0.0,7.0
2011,2011-05-22,08:00 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Mumbai Indians, 70th match",Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders Innings,178,5,Rajat Bhatia,4.0,0.0,22.0,3.0,0.0,0.0,5.5
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,175,4,Albie Morkel,4.0,0.0,40.0,0.0,0.0,0.0,10.0
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,175,4,Doug Bollinger,4.0,0.0,20.0,1.0,0.0,1.0,5.0
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,175,4,Ravichandran Ashwin,4.0,0.0,33.0,1.0,0.0,1.0,8.25
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,175,4,Dwayne Bravo,3.0,0.0,28.0,1.0,0.0,3.0,9.33
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,175,4,Shadab Jakati,4.0,0.0,37.0,1.0,0.0,0.0,9.25
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings Innings,175,4,Suresh Raina,1.0,0.0,8.0,0.0,0.0,0.0,8.0
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,177,4,Zaheer Khan,4.0,0.0,31.0,2.0,0.0,2.0,7.75
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,177,4,Sreenath Aravind,3.0,0.0,32.0,1.0,0.0,0.0,10.67
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,177,4,Abhimanyu Mithun,3.0,0.0,32.0,1.0,1.0,1.0,10.67
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,177,4,Virat Kohli,2.0,0.0,19.0,0.0,1.0,0.0,9.5
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,177,4,Daniel Vettori,3.4,0.0,42.0,0.0,0.0,0.0,12.35
2011,2011-05-24,08:00 PM,Wankhede Stadium,Mumbai,"Royal Challengers Bangalore vs Chennai Super Kings, Qualifier 1 (1st v 2nd)",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore Innings,177,4,Chris Gayle,4.0,0.0,19.0,0.0,0.0,1.0,4.75
2011,2011-05-25,08:00 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Kolkata Knight Riders, Eliminator (3rd v 4th)",Mumbai Indians,Kolkata Knight Riders,Mumbai Indians Innings,147,7,Dhawal Kulkarni,4.0,0.0,32.0,1.0,0.0,2.0,8.0
2011,2011-05-25,08:00 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Kolkata Knight Riders, Eliminator (3rd v 4th)",Mumbai Indians,Kolkata Knight Riders,Mumbai Indians Innings,147,7,Munaf Patel,4.0,0.0,27.0,3.0,0.0,0.0,6.75
2011,2011-05-25,08:00 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Kolkata Knight Riders, Eliminator (3rd v 4th)",Mumbai Indians,Kolkata Knight Riders,Mumbai Indians Innings,147,7,Harbhajan Singh,4.0,0.0,26.0,1.0,0.0,1.0,6.5
2011,2011-05-25,08:00 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Kolkata Knight Riders, Eliminator (3rd v 4th)",Mumbai Indians,Kolkata Knight Riders,Mumbai Indians Innings,147,7,Lasith Malinga,4.0,0.0,19.0,1.0,0.0,1.0,4.75
2011,2011-05-25,08:00 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Kolkata Knight Riders, Eliminator (3rd v 4th)",Mumbai Indians,Kolkata Knight Riders,Mumbai Indians Innings,147,7,James Franklin,1.0,0.0,10.0,0.0,0.0,0.0,10.0
2011,2011-05-25,08:00 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Kolkata Knight Riders, Eliminator (3rd v 4th)",Mumbai Indians,Kolkata Knight Riders,Mumbai Indians Innings,147,7,Kieron Pollard,3.0,0.0,31.0,0.0,0.0,0.0,10.33
2011,2011-05-25,08:00 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Kolkata Knight Riders, Eliminator (3rd v 4th)",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders Innings,148,6,Brett Lee,4.0,0.0,37.0,1.0,0.0,0.0,9.25
2011,2011-05-25,08:00 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Kolkata Knight Riders, Eliminator (3rd v 4th)",Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders Innings,148,6,Iqbal Abdulla,3.0,0.0,23.0,0.0,0.0,0.0,7.67
